txn_id,value_date,narration,debit,credit,balance,bank_ref,bank
TXN00000934,05-06-2026,MMT/IMPS/8194669427/kakinada cables private limited/AXIS,,262886.50,353482330.00,S46004061,ICICI
TXN00000935,13/07/26,NEFT CR-HDFC0002341-NAGPUR TRADERS INDIA-UTR300000000935,,405796.75,353888126.75,6769247261,HDFC
TXN00000936,29-08-2026,UPI/300000000936/GTP/gwaliortex@ibl,,12600.25,353900727.00,S69952950,ICICI
TXN00000937,01-07-2026,RTGS/ICICR52024560225/chennai electrical,,60161.99,353960888.99,S97330798,ICICI
TXN00000938,02/07/26,NEFT-HDFC0002341-KAKINADA SOFTWARE SERVICES P LTD-300000000938,,306933.00,354267821.99,1077618551,HDFC
TXN00000939,17/06/26,ACH C-KAKINADA ENG-300000000939,,339489.75,354607311.74,4849412401,HDFC
TXN00000940,30-07-2026,NEFT-ICICR52023994996-INDORE CHEMICALS IND,,467186.25,355074497.99,S72115842,ICICI
TXN00000941,27-07-2026,MMT/IMPS/300000000941/JABALPUR COLD STORAG/ICIC,,70235.25,355144733.24,S59323356,ICICI
TXN00000942,24/08/26,NEFT-HDFC0004567-GODAVARI METALS LIMITED-5577200690,,341303.25,355486036.49,7890052328,HDFC
TXN00000943,16/06/26,IMPS-300000000943-CUTTACKLOGISTICSPRIVATELIMITED-UTIB,,301765.75,355787802.24,4096009333,HDFC
TXN00000944,15/08/26,NEFT CR-HDFC0004567-KRISHNA PHARMACEUTICALS INDIA-UTR2007733711,,339100.00,356126902.24,3611012505,HDFC
TXN00000945,02-08-2026,MMT/IMPS/300000000945/AMRAVATI BEARING/HDFC,,151643.00,356278545.24,S16115184,ICICI
TXN00000946,18/08/26,ACH C-JODHPUR  COLD STORAGE AND COMPANY-300000000946,,99271.50,356377816.74,8984473676,HDFC
TXN00000947,21-08-2026,NEFT-ICICR52024117807-MEERUT CASTINGS LLP,,417156.99,356794973.73,S78230692,ICICI
TXN00000948,18/08/26,NEFT CR-HDFC0004567-AMRAVATI REFRACTORIES-UTR4694669911,,333786.00,357128759.73,9560119285,HDFC
TXN00000949,08-06-2026,UPI/300000000949/Payment from/coimbatore@okhdfcbank/UTIB,,195820.75,357324580.48,S41717630,ICICI
TXN00000950,11/07/26,IMPS-300000000950-AMRAVATI  ELECTRICALS LLP-UTIB,,255576.75,357580157.23,8146697580,HDFC
TXN00000951,02-08-2026,UPI/300000000951/Payment from/cuttackpap@ybl/UTIB,,300321.99,357880479.22,S45925808,ICICI
TXN00000952,27-08-2026,UPI/7833012135/BMP/belgaummot@ybl,,41628.25,357922107.47,S28399621,ICICI
TXN00000953,26/07/26,ACH C-AMRAVATI TEXTILES PVT LTD-1385711216,,133970.00,358056077.47,7959153537,HDFC
TXN00000954,23/08/26,ACH C-JABALPUR MOTORS PRIVATE LIMITED-300000000954,,279910.25,358335987.72,4284106564,HDFC
TXN00000955,15-08-2026,UPI/2326145831/Payment from/jabalpurin@paytm/AXIS,,178795.75,358514783.47,S78785805,ICICI
TXN00000956,16/08/26,UPI-MEERUT FERTILISE-MEERUTFERT@PAYTM-300000000956,,381151.99,358895935.46,9253470372,HDFC
TXN00000957,07-06-2026,UPI/300000000957/JII/jalandhari@ibl,,4611.75,358900547.21,S51541660,ICICI
TXN00000958,24-07-2026,UPI/300000000958/SEL/suratelect@okaxis,,494353.00,359394900.21,S89035895,ICICI
TXN00000959,13-08-2026,RTGS/ICICR52024117428/Narmada Printers,,203438.00,359598338.21,S72538971,ICICI
TXN00000960,19/07/26,UPI-NAGPURPOLYMERSPRIVATELIMITED-NAGPURPOLY@IBL-300000000960,,5171.00,359603509.21,6984912063,HDFC
TXN00000961,25-08-2026,NEFT/ICICR52023081910/trichy containers pvt ltd,,148688.50,359752197.71,S90997797,ICICI
TXN00000962,17-08-2026,BIL/ONL/300000000962/KCI,,129234.99,359881432.70,S85344093,ICICI
TXN00000963,09-06-2026,NEFT/ICICR52023081355/Chandrapur Pharmaceu,,77600.00,359959032.70,S86639255,ICICI
TXN00000964,28-08-2026,BIL/ONL/2493564807/IPP,,68679.00,360027711.70,S26865926,ICICI
TXN00000965,07-06-2026,NEFT-ICICR52024117854-ANANTAPUR  SPINNERS LLP,,129153.00,360156864.70,S37385806,ICICI
TXN00000966,14-07-2026,MMT/IMPS/4462449882/Narmada Industries/UTIB,,453866.50,360610731.20,S44812710,ICICI
TXN00000967,20/07/26,UPI-MYSORE LOGISTICS P-MYSORELOGI@OKAXIS-2749751144,,172576.50,360783307.70,6081425610,HDFC
TXN00000968,14/06/26,RTGS-HDFC0000123-HOSUR POLYMERS PRIVATE LIMITED-8121196375,,110005.75,360893313.45,8990165764,HDFC
TXN00000969,07-06-2026,BIL/ONL/300000000969/HHP,,395926.25,361289239.70,S59205921,ICICI
TXN00000970,23-06-2026,NEFT-ICICR52024117738-Udaipur Garments P Ltd/ ,,25605.00,361314844.70,S63857905,ICICI
TXN00000971,27/06/26,ACH C-KOLHAPUR ENTERPRIS-9164319224,,57521.00,361372365.70,8627457007,HDFC
TXN00000972,11/07/26,ACH C-LUDHIANA  CONSTRUCT-3094381758,,320795.00,361693160.70,6566299577,HDFC
TXN00000973,16/08/26,ACH C-BELGAUMGARMENTSPRIVATELIMITED-2257025623,,497263.99,362190424.69,9234930973,HDFC
TXN00000974,04-08-2026,RTGS/ICICR52024560257/MADURAI  SOFTWARE,,334479.75,362524904.44,S77885883,ICICI
TXN00000975,24/06/26,NEFT CR-HDFC0009812-SOLAPUR METALS LIMITED-UTR300000000975,,489182.00,363014086.44,3085068274,HDFC
TXN00000976,13/08/26,IMPS-300000000976-MADURAI CAST-SBIN,,99370.50,363113456.94,3637929158,HDFC
TXN00000977,29-07-2026,UPI/300000000977/Payment from/meerutdist@ibl/KKBK,,481421.00,363594877.94,S33917974,ICICI
TXN00000978,16/06/26,ACH C-KRISHNA MEDIA PVT LT-300000000978,,167901.75,363762779.69,1619944010,HDFC
TXN00000979,27-08-2026,BIL/ONL/4506643107/HCP ,,93352.50,363856132.19,S78259723,ICICI
TXN00000980,03/06/26,UPI-KRISHNA MOTORS PRIVATE LIMITED-KRISHNAMOT@OKHDFCBANK-8234248424-PAYMENT FROM KMP,,305145.00,364161277.19,6075188222,HDFC
TXN00000981,27-06-2026,NEFT/ICICR52024117467/HUBLI REFRACTORI,,333745.75,364495022.94,S63602194,ICICI
TXN00000982,21/06/26,NEFT CR-HDFC0009812-GUNTUR SOFTWARE SERVICES PRIVATE LIMITED-UTR300000000982/ ,,285550.00,364780572.94,7792772744,HDFC
TXN00000983,01-08-2026,MMT/IMPS/300000000983/Cuttack Spinners L/UTIB,,229532.00,365010104.94,S96745874,ICICI
TXN00000984,13/06/26,ACH C-MEERUT CONTA-4674512777,,290000.00,365300104.94,5622542051,HDFC
TXN00000985,24/08/26,NEFT-HDFC0000123-NASHIK ENTERPRISES INDIA PRIVATE LIMITED-1036232777,,156227.25,365456332.19,9541924648,HDFC
TXN00000986,26-08-2026,RTGS/ICICR52023994894/NASHIK FERTILISERS P,,71026.99,365527359.18,S63592573,ICICI
TXN00000987,18/06/26,UPI-NASHIK ENGINEERI-NASHIKENGI@YBL-4473182522,,163944.99,365691304.17,5490268635,HDFC
TXN00000988,08-08-2026,NEFT-ICICR52023081582-CHANDRAPUR ENTERPRISES INDIA PRIVATE LIMITED,,321724.00,366013028.17,S64526122,ICICI
TXN00000989,19/08/26,RTGS-HDFC0004567-KRISHNACASTINGSLLP-300000000989,,320506.25,366333534.42,1009152377,HDFC
TXN00000990,23/06/26,NEFT CR-HDFC0000123-AMRAVATIDISTRIBUTORSPRIVATELIMITED-UTR300000000990,,183365.00,366516899.42,4861796075,HDFC
TXN00000991,18-07-2026,RTGS/ICICR52023081561/Kanpur Chemicals India Private Limited,,373131.00,366890030.42,S71389663,ICICI
TXN00000992,30-06-2026,NEFT-ICICR52023081746-NASHIK PACKAGING LLP,,229667.00,367119697.42,S24059958,ICICI
TXN00000993,10/07/26,RTGS-HDFC0000123-DEHRADUN MOTORS-300000000993,,228569.25,367348266.67,4677086142,HDFC
TXN00000994,29-08-2026,NEFT/ICICR52023081750/KAKINADABEARINGSLIMITED,,251017.00,367599283.67,S45755742,ICICI
TXN00000995,19-08-2026,NEFT-ICICR52023994458-DEHRADUN METALS LIMITED,,404871.00,368004154.67,S12232886,ICICI
TXN00000996,22-06-2026,NEFT-ICICR52023081241-NAGPUR METALS,,431916.75,368436071.42,S78079231,ICICI
TXN00000997,15-07-2026,NEFT-ICICR52024560374-Krishna Enterprises India Private  Limited,,297487.00,368733558.42,S65298473,ICICI
TXN00000998,10-06-2026,MMT/IMPS/300000000998/Hubli Metals/SBIN,,310469.00,369044027.42,S48148252,ICICI
TXN00000999,05/08/26,NEFT-HDFC0000123-HOSUR PHARMACEUTICALS INDIA P LTD-300000000999,,145598.00,369189625.42,2357369016,HDFC
TXN00001000,26/08/26,NEFT-HDFC0002341-RAIPUR INDUSTRIES INDIA PVT-300000001000/,,318156.00,369507781.42,8875096662,HDFC
TXN00001001,29/06/26,NEFT CR-HDFC0009812-GWALIOR ENTERPRISES INDIA-UTR5272820152,,273673.00,369781454.42,1054655025,HDFC
TXN00001002,27-08-2026,BIL/ONL/300000001002/AAC,,112596.00,369894050.42,S82660418,ICICI
TXN00001003,27-07-2026,NEFT/ICICR52024560758/MEERUT AUTO COMPONENTS PVT LTD,,443850.00,370337900.42,S37386444,ICICI
TXN00001004,16-06-2026,UPI/300000001004/Payment from/hublisoftw@apl/SBIN,,196224.75,370534125.17,S84977524,ICICI
TXN00001005,18/07/26,ACH C-TIRUPUR CONSTRUCTIONS-300000001005,,488129.50,371022254.67,1776530267,HDFC
TXN00001006,01-07-2026,NEFT-ICICR52024117715-LUDHIANA COLD STORAGE AND COMPANY,,5149.00,371027403.67,S41106335,ICICI
TXN00001007,02/06/26,NEFT-HDFC0004567-KAKINADA ENTERPRIS-1242049785,,119082.00,371146485.67,3028519189,HDFC
TXN00001008,21-06-2026,MMT/IMPS/300000001008/TRICHY DIAGNOSTICS/UTIB,,409315.75,371555801.42,S34285978,ICICI
TXN00001009,24/06/26,UPI-KOLHAPUR SPINNERS LLP-KOLHAPURSP@YBL-6702392602,,351535.00,371907336.42,3734743433,HDFC
TXN00001010,13-06-2026,RTGS/ICICR52024117404/GWALIOR INFRAPROJECTS AND COMPANY,,162750.25,372070086.67,S49701147,ICICI
TXN00001011,30-07-2026,MMT/IMPS/300000001011/BHILAI PAPER MILLS PVT LTD/ICIC,,437871.99,372507958.66,S39829291,ICICI
TXN00001012,29/06/26,IMPS-5210798990-CHENNAI TRANSPORT AND COMPANY-AXIS,,66437.25,372574395.91,3391508203,HDFC
TXN00001013,03/08/26,UPI-GWALIOR BEARINGS LIM-GWALIORBEA@OKHDFCBANK-300000001013,,417496.00,372991891.91,6267460413,HDFC
TXN00001014,05/08/26,UPI-RAJKOT INFRAPROJECTS AND COMPANY-RAJKOTINFR@OKHDFCBANK-300000001014-PAYMENT FROM RIA,,423459.99,373415351.90,5009417978,HDFC
TXN00001015,15/08/26,IMPS-300000001015-KRISHNA ENGINEERING-SBIN,,425186.50,373840538.40,9714459187,HDFC
TXN00001016,10-08-2026,MMT/IMPS/8339541797/ANANTAPUR SO/HDFC,,59807.00,373900345.40,S80070676,ICICI
TXN00001017,24-06-2026,RTGS/ICICR52023994943/Ernakulam Refracto,,475272.00,374375617.40,S56778834,ICICI
TXN00001018,08/08/26,RTGS-HDFC0004567-NASHIK LOGIS-4601723703,,273576.00,374649193.40,8988119876,HDFC
TXN00001019,03-06-2026,NEFT/ICICR52024117635/tirupur agro exports private limited,,43965.50,374693158.90,S39210851,ICICI
TXN00001020,09-08-2026,NEFT/ICICR52023081381/MADURAI MOTORS PRIVATE LIMITED,,16563.00,374709721.90,S13041899,ICICI
TXN00001021,26/08/26,ACH C-NARMADA PLASTICS AND COMPANY-300000001021,,417770.25,375127492.15,9974034663,HDFC
TXN00001022,06-08-2026,NEFT/ICICR52024560120/SALEM FOODS PVT LTD,,345453.00,375472945.15,S42364070,ICICI
TXN00001023,02-06-2026,BIL/ONL/9771450806/REL,,307442.00,375780387.15,S26511054,ICICI
TXN00001024,08/06/26,UPI-AURANGABAD COLD STORAGE  AND COMPANY-AURANGABAD@OKAXIS-7575292711-PAYMENT FROM ACS,,149586.00,375929973.15,8259384311,HDFC
TXN00001025,24/07/26,UPI-JODHPUR  CABLES-JODHPURCAB@PAYTM-300000001025-PAYMENT FROM JCP,,378814.25,376308787.40,9959079375,HDFC
TXN00001026,19/07/26,UPI-GUNTUR CASTINGS-GUNTURCAST@OKAXIS-300000001026-PAYMENT FROM GCL,,452293.50,376761080.90,2962524048,HDFC
TXN00001027,17-08-2026,UPI/300000001027/SPA/siliguripl@apl,,84051.25,376845132.15,S24071803,ICICI
TXN00001028,14-07-2026,NEFT-ICICR52023081482-ludhianaspinnersllp,,366202.50,377211334.65,S83398701,ICICI
TXN00001029,28/06/26,NEFT-HDFC0009812-AMRAVATIBEARINGSLIMITED-4746768335,,71972.50,377283307.15,3486835953,HDFC
TXN00001030,28/06/26,IMPS-9605369769-KRISHNA ELECTRICALS-KKBK,,167193.99,377450501.14,8581737261,HDFC
TXN00001031,15-07-2026,UPI/300000001031/SLP/solapurlog@apl,,168720.99,377619222.13,S85155304,ICICI
TXN00001032,21/07/26,UPI-BHOPAL CERAMICS-BHOPALCERA@APL-300000001032,,414577.00,378033799.13,2005178800,HDFC
TXN00001033,01-08-2026,NEFT/ICICR52024117624/Hosur Packag,,149879.99,378183679.12,S27141790,ICICI
TXN00001034,04-07-2026,NEFT/ICICR52023994561/HOSUR DIAGNOSTIC,,70856.00,378254535.12,S47513650,ICICI
TXN00001035,29/08/26,NEFT-HDFC0000123-BELGAUM FABRICATORS AND COMPANY-3762722902,,11318.00,378265853.12,4966818618,HDFC
TXN00001036,10-08-2026,UPI/300000001036/CFA/calicutfab@ybl,,394558.00,378660411.12,S29347898,ICICI
TXN00001037,06/07/26,NEFT-HDFC0002341-CHENNAI GARMENTS-300000001037,,152840.00,378813251.12,7010189505,HDFC
TXN00001038,08/06/26,NEFT-HDFC0009812-MYSORE INDUSTRIES INDIA PRIVATE LIMITED-1582148285 ,,343254.00,379156505.12,2344275311,HDFC
TXN00001039,02/07/26,NEFT-HDFC0000123-BELGAUM BEARINGS LIM-300000001039,,51216.50,379207721.62,8786762518,HDFC
TXN00001040,06-08-2026,NEFT-ICICR52023081607-KANPURTRANSPORTANDCOMPANY,,22630.75,379230352.37,S19180850,ICICI
TXN00001041,30/07/26,RTGS-HDFC0004567-JALANDHAR DIAGNOSTICS-300000001041,,438379.00,379668731.37,5913746393,HDFC
TXN00001042,05/07/26,RTGS-HDFC0000123-CHENNAI DIAGNOSTICS LIMITED-6069326399,,113550.25,379782281.62,2356377619,HDFC
TXN00001043,01-08-2026,MMT/IMPS/3908239347/CUTTACK HANDICRAFTS LLP/UTIB,,484891.00,380267172.62,S25025239,ICICI
TXN00001044,14-06-2026,RTGS/ICICR52024560875/HALDIA INDUSTRIES INDIA PRIVATE LIMITED,,20427.00,380287599.62,S81921995,ICICI
TXN00001045,03-08-2026,MMT/IMPS/300000001045/SURAT  ELECTRICALS LL/SBIN,,217858.00,380505457.62,S68830582,ICICI
TXN00001046,14/06/26,RTGS-HDFC0009812-SALEMAUTOCOMPONENTSPVTLTD-300000001046,,345640.25,380851097.87,5185382543,HDFC
TXN00001047,20-08-2026,NEFT-ICICR52023081616-HOSUR CASTINGS LLP,,319730.75,381170828.62,S80837978,ICICI
TXN00001048,26/07/26,ACH C-HUBLI AGRO EXPOR-4189200621,,168017.00,381338845.62,1261819082,HDFC
TXN00001049,19-07-2026,BIL/ONL/300000001049/ATP-,,288594.25,381627439.87,S61604447,ICICI
TXN00001050,20/08/26,ACH C-KOLHAPUR BEARINGS LIMITED-5487078719,,395772.75,382023212.62,7646947955,HDFC
TXN00001051,02/07/26,RTGS-HDFC0004567-JALANDHAR INFRAPROJECTS AND COMPANY-300000001051,,136273.50,382159486.12,9388467387,HDFC
TXN00001052,06/08/26,RTGS-HDFC0004567-BHAVNAGAR CONSTRUCTIONS PRIVATE LIMITED-300000001052,,488361.00,382647847.12,1051704079,HDFC
TXN00001053,02-07-2026,UPI/300000001053/GIA/gwaliorinf@okhdfcbank,,107668.00,382755515.12,S17203266,ICICI
TXN00001054,19/06/26,ACH C-BHAVNAGAR SOFTWARE SERVICES PRIVATE LIMITED-300000001054,,31702.25,382787217.37,1004847288,HDFC
TXN00001055,19/06/26,NEFT CR-HDFC0009812-VARANASICONSTRUCTIONSPRIVATELIMITED-UTR300000001055,,467974.50,383255191.87,2951778308,HDFC
TXN00001056,23/06/26,UPI-AMRAVATI FOODS PVT LTD-AMRAVATIFO@YBL-5029830872,,155486.00,383410677.87,9127170166,HDFC
TXN00001057,09/06/26,RTGS-HDFC0004567-BHILAI  REFRACTORIES-300000001057,,464140.00,383874817.87,4897147494,HDFC
TXN00001058,14/08/26,ACH C-COIMBATORE DIAGNOSTICS-5344481171,,474998.00,384349815.87,6405425950,HDFC
TXN00001059,12/07/26,UPI-HALDIA HOSPITALITY PVT LTD-HALDIAHOSP@YBL-300000001059,,381321.00,384731136.87,6866714635,HDFC
TXN00001060,20-08-2026,RTGS/ICICR52024117267/NAGPUR POLYMERS PRIVATE LIMITED,,390819.99,385121956.86,S71585442,ICICI
TXN00001061,28-07-2026,MMT/IMPS/5853407612/MEERUT CONSTRUCTIONS PRIVATE LIMITED/KKBK,,97087.50,385219044.36,S46180065,ICICI
TXN00001062,01/08/26,UPI-RAIPUR FORGINGS LIMITED-RAIPURFORG@OKHDFCBANK-300000001062,,327917.00,385546961.36,1539250639,HDFC
TXN00001063,28-06-2026,UPI/300000001063/GAC/godavariau@apl,,454034.00,386000995.36,S91148205,ICICI
TXN00001064,22/06/26,IMPS-300000001064-NARMADA PLASTICS AND-UTIB,,394850.00,386395845.36,3364084191,HDFC
TXN00001065,02/07/26,IMPS-300000001065-KAKINADA COLD STORAGE AND COMPANY-KKBK,,77940.50,386473785.86,3305711735,HDFC
TXN00001066,04/06/26,NEFT CR-HDFC0009812-HOSUR PAPER MILLS PVT LTD-UTR2335743785,,213416.00,386687201.86,2724208527,HDFC
TXN00001067,08/08/26,NEFT CR-HDFC0000123-GANDHINAGARSPINNERSLLP-UTR2653779563,,321497.75,387008699.61,1212595084,HDFC
TXN00001068,05-06-2026,MMT/IMPS/300000001068/BHAVNAGAR INFRAPROJECTS AND COMPANY/AXIS,,424408.00,387433107.61,S24087799,ICICI
TXN00001069,20/07/26,RTGS-HDFC0002341-SURAT DISTRIBUTORS PRIVATE LIMITED-300000001069,,331480.99,387764588.60,7174228135,HDFC
TXN00001070,24/06/26,ACH C-CUTTACKFOODSPVTLTD-4198364980,,178050.25,387942638.85,6268626094,HDFC
TXN00001071,15/06/26,ACH C-BHILAI PAPER MILLS PVT LTD-300000001071,,496710.50,388439349.35,6145222573,HDFC
TXN00001072,07/06/26,NEFT-HDFC0009812-GUNTUR ENGINEERING PVT LTD-300000001072,,440091.00,388879440.35,9023542548,HDFC
TXN00001073,18/06/26,UPI-CHENNAI  TEXT-CHENNAITEX@PAYTM-300000001073-PAYMENT FROM CTP,,419592.99,389299033.34,5380536374,HDFC
TXN00001074,28-08-2026,NEFT/ICICR52023081429/RAJKOT AGRO EXPORTS PRIVATE LIMITED,,232989.75,389532023.09,S50022624,ICICI
TXN00001075,10/06/26,NEFT-HDFC0009812-SALEM CHEMICALS IN-4357675979,,77122.50,389609145.59,4718164083,HDFC
TXN00001076,10/08/26,NEFT CR-HDFC0000123-KOLHAPUR INFRAPROJ-UTR300000001076,,72803.00,389681948.59,4915257665,HDFC
TXN00001077,19-07-2026,NEFT/ICICR52024117417/HALDIA ELECTRICALS-,,250703.75,389932652.34,S25903665,ICICI
TXN00001078,04/08/26,UPI-SURATCABLESPRIVATELIMITED-SURATCABLE@IBL-300000001078,,400011.00,390332663.34,4711828307,HDFC
TXN00001079,11-06-2026,NEFT/ICICR52023994258/CALICUT AGRO EXPORTS PRIVATE LIMITED,,287265.99,390619929.33,S90337084,ICICI
TXN00001080,20-07-2026,UPI/8609401630/Payment from/jabalpurme@ybl/ICIC,,85293.00,390705222.33,S23656066,ICICI
TXN00001081,10/06/26,NEFT CR-HDFC0004567-ANANTAPUR FABRICATORS AND COMPANY-UTR300000001081,,242535.00,390947757.33,6660982395,HDFC
TXN00001082,25/06/26,NEFT CR-HDFC0004567-CUTTACK MOTORS PRIVATE LIMITED-UTR300000001082,,278912.00,391226669.33,7563042060,HDFC
TXN00001083,26/06/26,NEFT CR-HDFC0004567-CALICUT INDUSTRIES INDIA PVT-UTR300000001083,,469452.50,391696121.83,9249974426,HDFC
TXN00001084,19/06/26,ACH C-JALANDHAR ENTERPRISES INDIA PRIVATE LIMITED-300000001084,,219926.75,391916048.58,3918101563,HDFC
TXN00001085,14-07-2026,RTGS/ICICR52024560304/Chennai Auto,,31164.75,391947213.33,S53939110,ICICI
TXN00001086,26-07-2026,UPI/300000001086/Payment from/krishnahan@paytm/SBIN,,448613.50,392395826.83,S20331334,ICICI
TXN00001087,04/06/26,NEFT CR-HDFC0004567-KRISHNA AUTO COMPONENTS PVT LTD-UTR5854334880,,370341.99,392766168.82,5927294039,HDFC
TXN00001088,11-06-2026,MMT/IMPS/2597508443/BHILAI DISTRIBUTORS P LTD/KKBK,,56793.99,392822962.81,S14346230,ICICI
TXN00001089,27/07/26,UPI-HALDIA COLD STORAGE AND COMPANY-HALDIACOLD@APL-8502781146-PAYMENT FROM HCS,,93128.00,392916090.81,4559777402,HDFC
TXN00001090,04-06-2026,RTGS/ICICR52024560897/belgaum castings llp-,,222408.25,393138499.06,S49084913,ICICI
TXN00001091,25/06/26,UPI-KOLHAPUR REFRACTOR-KOLHAPURRE@OKHDFCBANK-300000001091-PAYMENT FROM KRL,,104958.00,393243457.06,9612824095,HDFC
TXN00001092,22/07/26,NEFT CR-HDFC0004567-CUTTACK FABRICATOR-UTR2396079090,,296080.00,393539537.06,3118519630,HDFC
TXN00001093,23-06-2026,UPI/1255549190/Payment from/kakinadamo@apl/AXIS,,452505.00,393992042.06,S70883480,ICICI
TXN00001094,23/08/26,ACH C-SOLAPUR COLD STORAGE AND COMPANY-300000001094,,88138.25,394080180.31,5306946888,HDFC
TXN00001095,23/07/26,UPI-NASHIKELECTRICALSLLP-NASHIKELEC@YBL-300000001095,,260607.00,394340787.31,9351548768,HDFC
TXN00001096,19-08-2026,NEFT-ICICR52023994297-SURATCHEMICALSINDIAPRIVATELIMITED/,,427690.00,394768477.31,S42840194,ICICI
TXN00001097,21-06-2026,NEFT/ICICR52023994915/GWALIOR ELECTRICALS LLP,,36250.00,394804727.31,S64334037,ICICI
TXN00001098,12/08/26,NEFT-HDFC0004567-KOLHAPUR PAPER MILLS PVT LTD-6352773833,,265395.99,395070123.30,3770724107,HDFC
TXN00001099,06/07/26,UPI-BHOPAL DIAGNOSTICS LIMITED-BHOPALDIAG@OKAXIS-6982124095-PAYMENT FROM BDL,,67230.99,395137354.29,5618180601,HDFC
TXN00001100,19/07/26,IMPS-3752718584-JABALPUR HOSPITALITY PVT LTD-KKBK,,162999.25,395300353.54,6993726567,HDFC
TXN00001101,14/06/26,NEFT CR-HDFC0004567-BELGAUM SOFTWARE SERVICES PRIVATE LIMITED-UTR7328430525,,369569.00,395669922.54,2828468280,HDFC
TXN00001102,30/06/26,RTGS-HDFC0004567-INDORE TRADERS INDIA PRIVATE LIMITED-300000001102,,424966.99,396094889.53,6720316160,HDFC
TXN00001103,05/07/26,NEFT CR-HDFC0002341-AMRAVATI HANDICRAFTS LLP-UTR7191696152,,167616.00,396262505.53,8478607503,HDFC
TXN00001104,14-06-2026,BIL/ONL/300000001104/SAC,,69834.00,396332339.53,S76120776,ICICI
TXN00001105,22/08/26,NEFT CR-HDFC0000123-AURANGABAD CASTINGS LLP-UTR7141796260,,227189.50,396559529.03,8153320297,HDFC
TXN00001106,10-06-2026,UPI/300000001106/VCI/varanasich@okaxis,,228169.00,396787698.03,S12414504,ICICI
TXN00001107,22/07/26,NEFT CR-HDFC0009812-NARMADA REFRACTORIES-UTR300000001107,,267293.00,397054991.03,1741369401,HDFC
TXN00001108,16-06-2026,NEFT-ICICR52024560276-Solapur Handicrafts Llp,,184691.00,397239682.03,S43816429,ICICI
TXN00001109,02/06/26,UPI-SURAT CABLES PRIVA-SURATCABLE@APL-300000001109-PAYMENT FROM SCP,,95518.75,397335200.78,2904319901,HDFC
TXN00001110,02/06/26,IMPS-300000001110-BHOPAL SOFTWARE SERVICES PRIVATE LIMITED-UTIB,,215910.50,397551111.28,9952439235,HDFC
TXN00001111,28/06/26,NEFT CR-HDFC0000123-CUTTACK CONTAINERS P-UTR300000001111,,129770.00,397680881.28,3830709179,HDFC
TXN00001112,22/07/26,NEFT CR-HDFC0009812-GODAVARIFERTILISERSPRIVATELIMITED-UTR300000001112,,210701.00,397891582.28,6153467653,HDFC
TXN00001113,27/07/26,UPI-HUBLI MOTORS PRIVATE LIMITED-HUBLIMOTOR@IBL-300000001113,,48254.50,397939836.78,7164449870,HDFC
TXN00001114,14-06-2026,MMT/IMPS/300000001114/CALICUT AUTO COMPONENTS PVT LTD/UTIB,,493144.00,398432980.78,S66401411,ICICI
TXN00001115,06-06-2026,MMT/IMPS/9074536399/SURAT PLASTICS AND COMPANY/SBIN,,482603.99,398915584.77,S12653862,ICICI
TXN00001116,05/08/26,ACH C-BHAVNAGAR FOODS-300000001116,,439248.99,399354833.76,6235669481,HDFC
TXN00001117,13-07-2026,MMT/IMPS/300000001117/GUNTUR MOTORS/ICIC,,225605.99,399580439.75,S47698267,ICICI
TXN00001118,28-06-2026,NEFT-ICICR52023994593-MYSORE  CONTA,,246162.00,399826601.75,S47383278,ICICI
TXN00001119,17/08/26,RTGS-HDFC0002341-DEHRADUN AGRO EXPORTS PRIVATE LIMITED-300000001119,,169446.99,399996048.74,5698106879,HDFC
TXN00001120,07/08/26,ACH C-CUTTACKENTERPRISESINDIAPRIVATELIMITED-300000001120,,239871.25,400235919.99,6299302677,HDFC
TXN00001121,10/06/26,NEFT CR-HDFC0000123-KANPURENGINEERINGPVTLTD-UTR300000001121,,485765.99,400721685.98,1472431576,HDFC
TXN00001122,13-07-2026,UPI/300000001122/PPA/panipatpla@okaxis,,272069.00,400993754.98,S67016466,ICICI
TXN00001123,28-06-2026,UPI/300000001123/KEL/krishnaele@okaxis,,267965.00,401261719.98,S73803737,ICICI
TXN00001124,06-07-2026,MMT/IMPS/300000001124/TIRUPURMETALSLIMITED/AXIS,,302274.75,401563994.73,S50893447,ICICI
TXN00001125,31-08-2026,UPI/8030005183/MPP/meerutpoly@apl,,427354.00,401991348.73,S96961235,ICICI
TXN00001126,29-08-2026,NEFT-ICICR52024117929-SILIGURI REFRACTORIE,,295143.50,402286492.23,S78312821,ICICI
TXN00001127,28-08-2026,MMT/IMPS/4454368422/SALEM TRADERS IN/UTIB,,323809.00,402610301.23,S51333822,ICICI
TXN00001128,24/07/26,ACH C-LUDHIANA DIAGNOS-9408005266,,138580.00,402748881.23,9497140850,HDFC
TXN00001129,16-08-2026,BIL/ONL/3278488482/JAE,,15042.50,402763923.73,S42931346,ICICI
TXN00001130,21-06-2026,NEFT/ICICR52023994779/RAJKOT INDUSTRIES INDIA PRIVATE LIMITED,,29470.75,402793394.48,S96597256,ICICI
TXN00001131,07-06-2026,BIL/ONL/300000001131/KAE ,,305033.99,403098428.47,S17301338,ICICI
TXN00001132,25/07/26,IMPS-300000001132-TRICHY TRADERS INDIA PVT-AXIS,,315088.00,403413516.47,9357444493,HDFC
